106554,0
106560,0
106564,0
106569,1
106575,0
106578,1
106582,1
106587,0
106591,0
106593,0
106606,0
106607,1
106614,0
106617,1
106619,1
106625,1
106630,0
106639,1
106649,0
106655,1
106659,0
106662,0
106664,0
106668,1
106671,1
106673,1
106675,1
106678,1
106686,0
106696,0
106699,1
106710,1
106744,1
106746,1
106756,1
106763,1
106764,1
106776,0
106779,0
106791,0
106802,0
106815,1
106850,1
106862,1
106865,0
106871,0
106877,1
106878,0
106881,1
106888,0
106901,1
106907,0
106913,0
106922,1
106929,1
106951,0
106958,0
106964,0
106977,0
106981,0
106990,0
106994,1
106999,0
107003,1
107004,0
107006,1
107009,1
107023,0
107026,1
107039,1
107042,1
107056,1
107060,1
107067,0
107123,0
107128,0
107132,0
107137,1
107139,0
107158,1
107165,0
107174,0
107177,1
107182,0
107183,0
107195,1
107198,0
107199,1
107235,0
107237,1
107241,1
107245,0
107251,0
107252,0
107253,0
107254,0
107271,0
107272,0
107277,0
107287,0
107290,1
107294,0
107305,0
107361,1
107389,0
107400,1
107408,0
107415,0
107422,0
107432,1
107443,0
107455,1
107480,0
107490,1
107491,0
107495,1
107496,0
107514,0
107521,0
107527,0
107538,1
107545,0
107551,1
107561,0
107569,0
107573,1
107580,1
107587,1
107593,0
107600,0
107603,1
107605,0
107615,0
107629,1
107634,1
107641,0
107644,0
107657,1
107664,1
107673,1
107677,0
107692,0
107701,1
107702,1
107705,0
107719,0
107720,0
107726,0
107737,0
107738,0
107757,0
107758,0
107760,1
107763,0
107774,0
107793,0
107801,0
107807,1
107812,0
107821,0
107829,0
107844,1
107847,1
107848,1
107850,0
107852,0
107854,0
107857,0
107868,0
107879,0
107881,0
107888,0
107895,0
107909,1
107910,0
107913,1
107936,0
107937,0
107946,0
107949,0
107955,0
107961,0
107962,0
107968,0
107983,0
107984,0
107992,1
108000,0
108007,0
108020,1
108022,0
108028,1
108033,0
108034,1
108042,0
108054,1
108073,0
108077,1
108088,0
108091,1
108093,1
108098,0
108101,1
108112,0
108114,1
108125,1
108127,0
108144,1
108146,1
108150,0
108163,0
108170,1
108179,1
108204,0
108220,1
108226,0
108232,1
108240,0
108245,0
108255,0
108287,0
108290,1
108292,1
108296,0
108299,0
108300,0
108313,1
108319,0
108321,0
108358,0
108360,1
108362,0
108366,1
108376,1
108381,0
108397,1
108398,1
108401,1
108421,1
108423,0
108429,1
108442,1
108445,0
108447,0
108461,0
108489,1
108492,1
108505,1
108506,1
108517,0
108521,1
108526,0
108535,1
108549,0
108551,0
108563,1
108574,0
108576,0
108580,0
108586,1
108593,0
108596,0
108597,0
108622,1
108634,0
108636,0
108642,0
108662,0
108682,1
108684,1
108687,0
108706,1
108727,1
108740,1
108749,0
108765,0
108767,0
108783,1
108806,0
108827,0
108835,1
108838,1
108845,1
108852,1
108855,0
108856,1
108870,0
108873,1
108876,1
108887,1
108890,0
108893,1
108907,0
108911,0
108912,0
108927,1
108930,0
108932,1
108936,1
108938,0
108945,0
108953,1
108954,1
108979,0
108983,0
108987,0
108989,1
108990,1
108995,0
109003,0
109004,0
109035,0
109039,0
109063,0
109071,0
109073,1
109080,1
109085,0
109087,0
109099,1
109100,1
109108,0
109117,0
109118,0
109126,0
109130,1
109156,1
109167,0
109175,1
109177,0
109184,1
109186,1
109187,0
109202,0
109210,0
109215,1
109224,1
109229,0
109233,1
109235,1
109245,0
109249,1
109252,1
109255,0
109269,0
109276,0
109277,1
109293,0
109305,1
109311,1
109314,0
109323,1
109327,1
109343,0
109348,0
109356,0
109360,0
109362,1
109368,0
109369,1
109388,0
109393,1
109404,0
109411,1
109412,1
109414,0
109425,0
109433,0
109450,0
109454,1
109460,0
109491,1
109499,0
109513,1
109534,0
109537,0
109541,0
109550,0
109551,1
109552,0
109554,0
109555,0
109559,1
109568,1
109569,0
109571,1
109574,0
109582,1
109586,0
109605,1
109612,0
109634,1
109638,0
109639,0
109644,0
109646,1
109654,0
109673,0
109678,1
109700,1
109729,0
109730,1
109736,1
109744,0
109752,0
109753,0
109763,1
109766,1
109779,0
109785,0
109792,0
109797,0
109802,0
109805,1
109820,0
109826,1
109828,1
109835,0
109836,1
109850,1
109857,0
109858,0
109865,0
109868,1
109880,0
109900,1
109903,0
109905,0
109913,1
109927,1
109933,0
109938,1
109955,0
109971,1
109976,0
109985,0
109992,0
110010,0
110018,1
110020,1
110048,0
110056,1
110061,0
110064,0
110070,1
110072,1
110090,0
110093,0
110098,0
110099,0
110104,0
110106,1
110110,1
110134,0
110141,0
110142,0
110158,0
110165,0
110174,1
110179,1
110193,0
110199,0
110201,1
110213,0
110219,1
110225,1
110227,0
110230,1
110240,1
110243,0
110248,0
110255,0
110262,0
110263,1
110269,0
110270,1
110275,1
110285,0
110286,0
110298,0
110305,1
110309,0
110320,0
110325,1
110331,0
110338,0
110346,1
110353,0
110356,0
110358,1
110360,0
110372,1
110376,0
110381,1
110383,0
110410,1
110423,1
110429,0
110431,0
110432,0
110440,1
110446,0
110451,0
110454,1
110456,0
110459,0
110475,0
110478,1
110487,1
110497,0
110499,0
110501,1
110511,0
110517,0
110527,1
110530,1
110534,0
110544,1
110545,1
110557,0
110561,0
110568,1
110573,0
110574,0
110582,1
110587,1
110600,0
110622,1
110634,0
110652,1
110653,0
110654,0
110656,0
110666,0
110668,0
110669,0
110670,1
110671,1
110674,1
110678,0
110679,0
110696,0
110708,1
110709,0
110710,0
110715,0
110722,1
110760,1
110767,1
110771,1
110776,1
110791,0
110792,0
110796,1
110802,1
110824,1
110828,1
110829,1
110831,1
110843,1
110844,0
110847,0
110848,0
110885,1
110900,1
110902,1
110913,0
110914,1
110918,0
110919,0
110937,0
110940,1
110948,1
110956,0
110957,1
110989,1
110991,1
110996,0
111000,0
111010,1
111022,1
111023,1
111025,1
111033,0
111035,0
111038,1
111046,0
111048,0
111061,1
111069,0
111079,1
111082,1
111086,1
111087,0
111089,0
111091,0
111095,1
111099,1
111109,1
111119,1
111127,0
111130,1
111136,1
111137,1
111147,1
111149,0
111153,0
111192,0
111218,0
111219,1
111223,0
111235,0
111247,1
111248,0
111258,0
111262,1
111263,0
111264,0
111268,0
111276,1
111292,0
111295,1
111302,0
111324,0
111338,0
111341,1
111342,1
111355,0
111356,0
111368,0
111380,0
111382,0
111383,0
111387,0
111401,0
111403,1
111408,0
111413,1
111422,0
111423,1
111449,1
111460,0
111464,1
111477,0
111481,1
111524,0
111533,1
111543,0
111544,1
111552,0
111559,0
111597,0
111608,1
111613,0
111614,0
111616,0
111639,1
111645,1
111652,0
111656,1
111659,0
111679,0
111690,0
111702,0
111716,0
111721,0
111744,1
111749,0
111754,0
111783,1
111788,0
111790,1
111792,1
111795,0
111796,0
111813,1
111822,1
111826,0
111836,1
111842,1
111844,1
111846,0
111849,0
111858,0
111873,0
111876,0
111883,1
111889,0
111900,0
111907,1
111911,0
111914,1
111915,1
111929,0
111945,0
111947,1
111948,1
111959,0
111976,0
111982,0
111989,0
111990,0
112003,1
112004,0
112018,0
112023,0
112025,0
112040,1
112042,0
112044,1
112048,0
112071,0
112079,1
112080,1
112092,1
112095,0
112105,1
112110,0
112123,0
112128,1
112130,0
112139,0
112141,0
112142,0
112148,0
112150,0
112157,1
112158,0
112165,0
112172,1
112188,1
112198,0
112203,1
112216,1
112218,0
112223,0
112227,0
112249,1
112267,0
112272,0
112282,1
112284,1
112287,0
112290,0
112302,1
112315,1
112326,0
112337,0
112338,0
112343,0
112356,0
112360,0
112362,0
112376,1
112385,1
112387,0
112405,0
112406,0
112411,0
112421,1
112430,0
112433,1
112440,1
112442,0
112446,0
112450,1
112465,1
112480,1
112482,1
112484,1
112488,1
112489,0
112493,0
112495,0
112502,0
112508,1
112520,1
112527,0
112537,0
112539,0
112543,1
112554,0
112556,0
112564,1
112568,1
112574,0
112581,1
112595,0
112599,1
112607,1
112620,0
112622,1
112631,0
112633,0
112643,1
112644,1
112647,0
112671,0
112677,1
112683,0
112699,1
112703,0
112705,1
112708,0
112713,0
112716,0
112729,0
112735,1
112757,0
112758,0
112768,0
112771,1
112773,1
112777,0
112782,1
112785,1
112792,1
112804,1
112809,1
112823,0
112837,1
112841,1
112842,1
112850,1
112853,1
112857,1
112873,0
112888,1
112896,0
112899,0
112913,0
112920,1
112925,1
112926,0
112933,0
112940,1
112941,0
112946,0
112948,0
112949,1
112967,1
112968,1
112976,0
112978,0
112988,1
113013,0
113015,1
113018,0
113021,0
113022,1
113025,0
113027,1
113030,0
113036,0
113043,1
113046,0
113057,0
113061,1
113063,0
113072,1
113074,1
113076,1
113103,0
113117,0
113125,0
113127,1
113132,1
113139,1
113156,1
113157,0
113158,0
113165,0
113178,1
113189,0
113193,0
113197,1
113200,1
113205,0
113210,1
113215,0
113219,0
113221,1
113228,0
113229,1
113238,0
113247,0
113279,1
113280,1
113281,1
113283,0
113296,1
113308,0
113318,0
113324,1
113331,0
113336,0
113342,0
113345,0
113349,0
113351,0
113355,0
113362,0
113368,1
113378,0
113383,0
113395,0
113398,0
113400,0
113402,0
113416,0
113419,0
113427,1
113450,1
113459,0
113460,1
113465,0
113487,0
113488,1
113492,0
113494,0
113496,0
113498,0
113499,1
113503,1
113509,0
113527,1
113555,1
113556,0
113563,0
113568,0
113569,0
113570,0
113575,1
113581,1
113586,1
113596,1
113599,0
113605,0
113609,0
113618,1
113619,0
113633,0
113634,0
113636,1
113644,1
113645,0
113661,1
113665,0
113671,1
113673,1
113675,0
113684,0
113687,1
113701,1
113704,1
113705,1
113713,1
113720,1
113725,1
113728,1
113733,0
113736,1
113743,0
113751,0
113760,1
113765,1
113767,0
113784,1
113786,1
113795,1
113810,0
113817,1
113833,0
113835,0
113836,0
113837,0
113839,0
113843,0
113851,0
113852,0
113874,0
113886,0
113898,0
113909,1
113911,0
113920,0
113935,1
113943,1
113944,1
113945,1
113946,1
113947,0
113961,1
113969,0
113993,1
113994,1
113995,0
113999,0
114012,0
114017,1
114027,0
114035,0
114039,0
114043,1
114044,1
114054,1
114060,1
114068,1
114083,1
114101,0
114103,0
114109,1
114121,0
114123,0
114124,1
114126,1
114133,0
114144,1
114156,0
114161,0
114166,0
114210,0
114216,0
114227,1
114230,0
114241,1
114244,0
114257,1
114260,0
114278,1
114281,0
114295,1
114297,0
114300,1
114309,0
114318,1
114325,1
114329,0
114336,0
114352,0
114374,0
114375,1
114376,1
114385,0
114386,0
114387,1
114398,0
114400,1
114414,0
114418,1
114419,1
114422,0
114432,0
114437,1
114440,1
114454,0
114455,0
114466,0
114467,0
114475,0
114490,0
114501,1
114502,0
114503,1
114505,0
114507,1
114532,0
114537,0
114564,0
114565,1
114569,0
114570,0
114575,0
114591,0
114607,1
114608,0
114611,1
114617,0
114632,1
114633,0
114634,0
114642,1
114649,0
114650,0
114655,0
114678,1
114703,0
114718,0
114720,1
114722,1
114735,1
114739,0
114747,0
114756,0
114776,0
114779,1
114784,0
114800,0
114802,0
114817,1
114865,1
114869,0
114875,0
114878,0
114887,0
114896,1
114898,0
114935,1
114936,1
114937,0
114940,0
114942,0
114946,1
114949,0
114951,0
114955,1
114959,0
114964,0
114967,0
114976,1
114978,0
114982,0
114985,1
115017,0
115022,1
115028,0
115033,1
115037,1
115050,0
115074,0
115088,0
115108,1
115129,1
115141,1
115163,0
115176,0
115179,0
115180,0
115190,1
115201,0
115207,0
115213,0
115228,1
115240,0
115243,1
115248,0
115260,1
115261,0
115265,0
115277,0
115280,1
115289,0
115290,0
115294,1
115305,1
115308,0
115312,1
115325,1
115328,0
115330,1
115331,0
115335,1
115350,1
115355,1
115356,1
115357,1
115359,1
115360,1
115370,0
115379,0
115396,1
115439,0
115485,1
115490,0
115496,0
115512,1
115513,1
115537,0
115540,1
115542,0
115555,1
115558,1
115574,0
115582,0
115586,0
115601,0
115609,1
115613,0
115623,1
115624,0
115625,1
115630,1
115640,1
115663,0
115668,1
115670,0
115680,1
115683,0
115688,0
115693,0
115703,1
115708,0
115722,0
115724,0
115737,0
115746,1
115749,1
115763,1
115771,1
115780,1
115787,1
115803,0
115815,0
115828,0
115841,0
115843,0
115852,0
115856,1
115861,1
115864,1
115867,1
115872,0
115881,1
115890,1
115891,1
115905,0
115915,0
115953,0
115960,0
115961,1
115967,0
115980,0
115983,0
115988,1
116021,1
116038,0
116053,0
116055,1
116073,0
116113,1
116136,1
116137,1
116145,0
116150,0
116151,1
116157,0
116175,0
116182,0
116192,1
116202,0
116205,1
116207,1
116225,1
116227,1
116245,0
116252,0
116254,0
116273,1
116275,0
116280,0
116286,0
116289,0
116299,0
116301,0
116311,0
116314,1
116325,0
116329,0
116330,0
116346,0
116356,0
116365,1
116377,0
116394,1
116425,0
116437,1
116447,0
116451,0
116473,0
116476,0
116478,0
116492,0
116493,0
116504,0
116512,1
116517,0
116540,0
116547,1
116548,0
116560,0
116581,0
116582,0
116583,1
116590,0
116602,0
116607,1
116631,0
116636,0
116637,0
116641,1
116648,0
116656,0
116659,0
116663,0
116664,0
116675,0
116682,1
116684,1
116688,1
116703,0
116704,1
116706,1
116715,0
116716,1
116717,0
116724,0
116727,1
116732,0
116736,0
116744,1
116750,1
116752,0
116753,0
116756,1
116757,0
116758,0
116775,1
116777,0
116780,1
116785,0
116791,0
116792,0
116802,1
116804,0
116814,1
116827,0
116830,0
116832,0
116846,1
116852,0
116861,1
116870,0
116882,1
116893,1
116897,1
116898,0
116900,1
116905,1
116907,1
116914,1
116916,0
116936,0
116949,0
116950,1
116953,1
116954,0
116956,0
116958,0
116960,0
116962,1
116969,1
116976,1
116982,0
116989,0
116992,0
116999,0
117005,1
117014,0
117035,1
117036,1
117049,0
117051,1
117056,1
117065,1
117071,0
117131,1
117148,0
117176,0
117183,0
117185,0
117193,0
117195,1
117200,1
117203,0
117204,0
117216,1
117218,0
117222,0
117231,0
117243,0
117251,1
117260,0
117292,0
117328,0
117336,0
117338,1
117339,1
117354,0
117372,0
117376,1
117383,0
117395,0
117425,1
117448,0
117452,1
117455,0
117456,1
117466,0
117477,0
117482,0
117488,0
117492,1
117509,0
117510,0
117512,0
117515,0
117516,0
117517,1
117523,1
117542,0
117579,0
117588,1
117590,0
117596,1
117602,0
117624,0
117630,0
117637,0
117654,0
117657,1
117662,1
117669,1
117670,0
117675,1
117682,0
117693,1
117694,0
117702,0
117709,0
117713,0
117717,1
117722,1
117727,0
117738,1
117756,0
117762,0
117768,0
117791,0
117798,1
117806,0
117808,1
117812,0
117813,0
117826,0
117827,1
117830,1
117833,0
117835,0
117852,1
117874,1
117884,1
117897,0
117902,0
117908,0
117910,0
117914,0
117921,0
117925,0
117939,1
117944,0
117958,0
117959,0
117960,1
117961,1
117963,1
117965,1
117968,0
117969,0
117972,0
117974,0
117983,1
117985,0
117989,1
117992,1
117995,0
118010,1
118019,0
118024,1
118027,1
118047,1
118048,1
118056,0
118058,1
118072,0
118093,0
118095,0
118105,0
118116,0
118117,1
118124,1
118128,1
118129,1
118131,1
118142,0
118145,1
118149,0
118151,1
118157,1
118170,1
118182,0
118194,1
118198,1
118201,1
118212,0
118223,0
118226,1
118227,0
118232,1
118233,1
118236,0
118242,1
118259,1
118263,1
118279,1
118288,0
118289,0
118290,1
118293,0
118307,1
118308,1
118314,0
118315,0
118326,0
118339,1
118340,0
118342,1
118350,0
118351,1
118354,1
118358,1
118362,1
118363,1
118364,0
118378,0
118388,1
118397,0
118413,1
118422,0
118427,0
118470,0
118477,0
118482,0
118495,0
118501,1
118505,0
118512,0
118522,0
118526,1
118543,0
118550,1
118556,1
118563,0
118566,1
118582,1
118595,0
118597,0
118606,1
118608,0
118610,1
118611,0
118619,0
118625,1
118631,0
118633,1
118636,0
118640,1
118670,0
118671,0
118677,0
118685,1
118688,0
118689,0
118693,0
118699,0
118709,0
118713,0
118717,0
118718,0
118734,1
118741,0
118742,1
118749,0
118751,0
118752,0
118760,0
118764,1
118772,1
118773,1
118774,0
118776,1
118778,0
118798,1
118816,1
118824,1
118846,0
118855,1
118858,0
118863,0
118866,0
118869,1
118874,1
118880,0
118882,0
118884,0
118896,1
118906,0
118912,0
118913,0
118914,0
118919,1
118927,0
118955,0
118959,1
118974,1
118996,0
118998,0
119006,1
119023,0
119027,1
119032,1
119043,0
119048,1
119052,1
119053,0
119055,1
119056,1
119065,0
119088,0
119091,1
119108,0
119121,1
119125,0
119131,0
119135,0
119147,1
119153,0
119165,0
119173,1
119180,0
119186,0
119191,1
119193,1
119198,1
119218,1
119225,0
119232,0
119240,1
119246,0
119247,1
119250,0
119265,0
119267,0
119274,0
119286,1
119292,0
119308,1
119320,0
119326,1
119331,0
119334,0
119335,0
119339,0
119345,0
119348,0
119349,0
119362,0
119382,0
119384,1
119392,1
119394,0
119397,1
119398,0
119399,0
119408,0
119413,0
119421,0
119424,0
119425,0
119426,0
119431,0
119438,0
119442,1
119447,1
119472,0
119496,0
119527,0
119528,1
119529,1
119541,1
119559,0
119562,1
119563,1
119575,0
119576,1
119583,0
119596,1
119619,1
119620,0
119630,1
119637,0
119638,1
119648,0
119659,1
119675,0
119679,0
119687,1
119698,1
119720,1
119722,0
119724,0
119725,0
119735,1
119736,0
119738,0
119774,0
119783,1
119788,0
119790,1
119802,1
119813,0
119840,1
119842,1
119853,1
119862,1
119869,1
119879,0
119881,1
119882,0
119884,1
119886,0
119888,1
119899,1
119903,1
119914,0
119923,0
119928,1
119931,1
119937,0
119946,0
119962,1
119987,1
119991,0
120003,1
120013,0
120015,0
120022,0
120052,0
120057,1
120063,1
120070,0
120077,1
120084,0
120088,0
120092,1
120094,0
120104,1
120107,0
120110,0
120112,1
120115,1
120124,1
120133,1
120134,0
120143,0
120144,0
120146,1
120171,0
120177,0
120205,0
120206,0
120221,0
120227,1
120235,0
120256,1
120267,0
120268,0
120278,0
120310,1
120313,0
120322,0
120323,1
120342,0
120344,0
120369,1
120370,0
120373,1
120390,1
120392,1
120396,0
120397,1
120400,0
120423,0
120433,0
120449,0
120451,0
120454,0
120461,0
120463,0
120472,0
120492,0
120494,1
120506,1
120508,0
120511,1
120512,1
120514,0
120530,0
120540,1
120546,0
120557,1
120559,0
120561,0
120582,1
120587,0
120594,1
120604,1
120610,0
120614,0
120622,1
120625,0
120632,0
120640,0
120642,0
120645,0
120657,1
120660,1
120666,0
120675,0
120683,1
120686,1
120704,1
120710,1
120718,0
120735,0
120736,1
120744,0
120758,1
120759,1
120776,0
120779,0
120785,0
120811,0
120815,0
120818,0
120824,0
120837,1
120850,1
